"cue","response","AFSS"
"hairstylist","maintenance",22
"hairstylist","care",22
"hall","passage",12
"hall","dance",12
"hall","meet",12
"hall","walk",12
"hall","run",12
"hall","jog",12
"hall","exercise",12
"hall","stomp",12
"hall","jump",12
"hall","shout",12
"hall","echo",12
"hall","paint",12
"hallway","walk",13
"hallway","gain",13
"hallway","access",13
"hallway","navigate",13
"hallway","partition",13
"hallway","connect",13
"hallway","design",13
"hallway","hang",13
"hallway","store",13
"hallway","exercise",13
"hallway","secret passage",13
"hallway","play",13
"hallway","run",13
"ham","food",24
"ham","roast",24
"ham","cook",24
"ham","eat",24
"ham","cut",24
"ham","slice",24
"ham","salt",24
"ham","preserve",24
"ham","smoke",24
"ham","fry",24
"ham","feed",24
"ham","dry",24
"ham","taste",24
"ham","throw",24
"ham","step on",24
"ham","wipe",24
"ham","entertain",24
"ham","grill",24
"ham","bake",24
"ham","combine",24
"ham","glaze",24
"ham","breakfast",24
"ham","lunch",24
"ham","dinner",24
"hamburger","food",16
"hamburger","eat",16
"hamburger","barbecue",16
"hamburger","vomit",16
"hamburger","make",16
"hamburger","serve",16
"hamburger","cook",16
"hamburger","give",16
"hamburger","take",16
"hamburger","share",16
"hamburger","buy",16
"hamburger","purchase",16
"hamburger","criticize",16
"hamburger","admire",16
"hamburger","step on",16
"hamburger","frisbee",16
"hammer","hit",16
"hammer","drop",16
"hammer","throw",16
"hammer","nail",16
"hammer","smash",16
"hammer","flatten",16
"hammer","murder",16
"hammer","break",16
"hammer","hammer",16
"hammer","crack",16
"hammer","open",16
"hammer","destroy",16
"hammer","threaten",16
"hammer","chase",16
"hammer","repair",16
"hammer","clean",16
"hammock","sleep",17
"hammock","relax",17
"hammock","read",17
"hammock","lay",17
"hammock","snooze",17
"hammock","doze",17
"hammock","fall",17
"hammock","hang",17
"hammock","swing",17
"hammock","luggage rack",17
"hammock","camouflage",17
"hammock","rest",17
"hammock","play",17
"hammock","tie",17
"hammock","blanket",17
"hammock","lie",17
"hammock","burn",17
"hamper","decorate",20
"hamper","throw",20
"hamper","move",20
"hamper","lift",20
"hamper","buy",20
"hamper","sell",20
"hamper","donate",20
"hamper","give",20
"hamper","clean",20
"hamper","vacuum",20
"hamper","receive",20
"hamper","fill",20
"hamper","eat",20
"hamper","picnic",20
"hamper","sit",20
"hamper","float",20
"hamper","present",20
"hamper","hold",20
"hamper","store",20
"hamper","garden",20
"hamster","talk",25
"hamster","amuse",25
"hamster","run",25
"hamster","power",25
"hamster","annoy",25
"hamster","squeak",25
"hamster","convert",25
"hamster","fertilze",25
"hamster","play",25
"hamster","eat",25
"hamster","pet",25
"hamster","love",25
"hamster","entertain",25
"hamster","stroke",25
"hamster","bury",25
"hamster","feed",25
"hamster","wash",25
"hamster","cuddle",25
"hamster","help",25
"hamster","clean",25
"hamster","water",25
"hamster","keep",25
"hamster","buy",25
"hamster","sell",25
"hamster","throw",25
"hamstring","run",16
"hamstring","kick",16
"hamstring","walk",16
"hamstring","stand",16
"hamstring","pull",16
"hamstring","hurt",16
"hamstring","rub",16
"hamstring","strengthen",16
"hamstring","stretch",16
"hamstring","appreciate",16
"hamstring","eat",16
"hamstring","jump",16
"hamstring","sit",16
"hamstring","exercise",16
"hamstring","swim",16
"hamstring","move",16
"hand","slap",21
"hand","touch",21
"hand","caress",21
"hand","hold",21
"hand","moisturize",21
"hand","clap",21
"hand","press",21
"hand","scratch",21
"hand","pick",21
"hand","fill",21
"hand","paint",21
"hand","grip",21
"hand","indicate",21
"hand","hit",21
"hand","signal",21
"hand","grasp",21
"hand","point",21
"hand","flick",21
"hand","lift",21
"hand","wrestle",21
"hand","carry",21
"handbag","hit",9
"handbag","hold",9
"handbag","wear",9
"handbag","store",9
"handbag","decorate",9
"handbag","swing",9
"handbag","carry",9
"handbag","transport",9
"handbag","fire",9
"handball","throw",21
"handball","drop",21
"handball","roll",21
"handball","kick",21
"handball","carry",21
"handball","catch",21
"handball","hit",21
"handball","play",21
"handball","bounce",21
"handball","squeeze",21
"handball","sit",21
"handball","collect",21
"handball","bat",21
"handball","paint",21
"handball","step on",21
"handball","jump",21
"handball","juggle",21
"handball","weapon",21
"handball","puncture",21
"handball","fix",21
"handball","exercise",21
"handbook","write",17
"handbook","stop",17
"handbook","read",17
"handbook","review",17
"handbook","inform",17
"handbook","step on",17
"handbook","throw",17
"handbook","tear",17
"handbook","borrow",17
"handbook","lend",17
"handbook","burn",17
"handbook","buy",17
"handbook","sell",17
"handbook","show",17
"handbook","create",17
"handbook","print",17
"handbook","promote",17
"handbrake","stationary",16
"handbrake","turn",16
"handbrake","pull",16
"handbrake","release",16
"handbrake","buy",16
"handbrake","break",16
"handbrake","clean",16
"handbrake","stop",16
"handbrake","drive",16
"handbrake","safety",16
"handbrake","hold",16
"handbrake","brake",16
"handbrake","park",16
"handbrake","apply",16
"handbrake","fix",16
"handbrake","mend",16
"handcart","push",14
"handcart","store",14
"handcart","collect",14
"handcart","transport",14
"handcart","move",14
"handcart","ride",14
"handcart","play",14
"handcart","decorate",14
"handcart","carry",14
"handcart","repair",14
"handcart","maintain",14
"handcart","travel",14
"handcart","roll",14
"handcart","pull",14
"handclap","show",16
"handclap","appreciate",16
"handclap","attention",16
"handclap","indicate",16
"handclap","sound",16
"handclap","celebrate",16
"handclap","congratulate",16
"handclap","cheer",16
"handclap","applaud",16
"handclap","applause",16
"handclap","encourage",16
"handclap","sing",16
"handclap","hear",16
"handclap","enjoy",16
"handclap","start",16
"handclap","finish",16
"handclasp","fasten",12
"handclasp","hold",12
"handclasp","open",12
"handclasp","close",12
"handclasp","feel",12
"handclasp","say",12
"handclasp","greet",12
"handclasp","part",12
"handclasp","commit",12
"handclasp","agree",12
"handclasp","shake",12
"handclasp","fast",12
"handgun","threaten",19
"handgun","kill",19
"handgun","practice",19
"handgun","shoot",19
"handgun","place",19
"handgun","buy",19
"handgun","take apart",19
"handgun","intimidate",19
"handgun","injure",19
"handgun","hit",19
"handgun","throw",19
"handgun","dismantle",19
"handgun","clean",19
"handgun","defense",19
"handgun","decorate",19
"handgun","deactivate",19
"handgun","fire",19
"handgun","hammer",19
"handgun","crack",19
"handhold","hold",7
"handhold","balance",7
"handhold","help",7
"handhold","guide",7
"handhold","feel",7
"handhold","love",7
"handhold","grip",7
"handkerchief","blow",16
"handkerchief","wipe",16
"handkerchief","sneeze",16
"handkerchief","napkin",16
"handkerchief","clean",16
"handkerchief","wash",16
"handkerchief","throw away",16
"handkerchief","gift",16
"handkerchief","inherit",16
"handkerchief","stop",16
"handkerchief","mop",16
"handkerchief","forehead",16
"handkerchief","wear",16
"handkerchief","wave",16
"handkerchief","throw",16
"handkerchief","bandage",16
"handle","weapon",20
"handle","projectile",20
"handle","hanger",20
"handle","open",20
"handle","push",20
"handle","touch",20
"handle","operate",20
"handle","turn",20
"handle","break",20
"handle","pull",20
"handle","rotate",20
"handle","close",20
"handle","support",20
"handle","flush",20
"handle","run",20
"handle","trigger",20
"handle","safety",20
"handle","hold",20
"handle","unscrew",20
"handle","leave",20
"handlebar","hold",7
"handlebar","grab",7
"handlebar","twist",7
"handlebar","tear",7
"handlebar","fix",7
"handlebar","safety",7
"handlebar","ride",7
"handrail","swing",13
"handrail","slide",13
"handrail","pull",13
"handrail","hold",13
"handrail","support",13
"handrail","grind",13
"handrail","skateboard",13
"handrail","walk",13
"handrail","stand",13
"handrail","safety",13
"handrail","skate",13
"handrail","paint",13
"handrail","repair",13
"handsaw","cut",10
"handsaw","make",10
"handsaw","saw",10
"handsaw","lose",10
"handsaw","clean",10
"handsaw","sell",10
"handsaw","chop",10
"handsaw","break",10
"handsaw","trim",10
"handsaw","score",10
"handshake","give",13
"handshake","say",13
"handshake","greet",13
"handshake","apologize",13
"handshake","recognize",13
"handshake","return",13
"handshake","assert",13
"handshake","communicate",13
"handshake","perform",13
"handshake","take",13
"handshake","touch",13
"handshake","feel",13
"handshake","solidify",13
"handwork","build",15
"handwork","repair",15
"handwork","examine",15
"handwork","touch",15
"handwork","feel",15
"handwork","carve",15
"handwork","cut",15
"handwork","create",15
"handwork","polish",15
"handwork","smooth",15
"handwork","draw",15
"handwork","crochet",15
"handwork","knit",15
"handwork","sculpt",15
"handwork","paint",15
"hanger","hang",5
"hanger","store",5
"hanger","throw",5
"hanger","hold",5
"hanger","cut",5
"hangnail","bite",8
"hangnail","pick",8
"hangnail","pull",8
"hangnail","cut",8
"hangnail","catch",8
"hangnail","throw",8
"hangnail","hang",8
"hangnail","hold",8
"hanky","wipe",9
"hanky","hold",9
"hanky","clean",9
"hanky","block",9
"hanky","sneeze",9
"hanky","blow",9
"hanky","mop",9
"hanky","decorate",9
"hanky","wave",9
"hardcover","display",12
"hardcover","stack",12
"hardcover","read",12
"hardcover","review",12
"hardcover","balance",12
"hardcover","protect",12
"hardcover","show",12
"hardcover","throw",12
"hardcover","stand",12
"hardcover","open",12
"hardcover","close",12
"hardcover","shelter",12
"hardware","store",6
"hardware","scrap",6
"hardware","build",6
"hardware","deploy",6
"hardware","develop",6
"hardware","improve",6
"hardwood","cut",20
"hardwood","stand",20
"hardwood","break",20
"hardwood","fasten",20
"hardwood","clean",20
"hardwood","sweep",20
"hardwood","polish",20
"hardwood","sand",20
"hardwood","bang",20
"hardwood","tap",20
"hardwood","burn",20
"hardwood","recycle",20
"hardwood","build",20
"hardwood","create",20
"hardwood","flooring",20
"hardwood","firewood",20
"hardwood","grind",20
"hardwood","carve",20
"hardwood","turn",20
"hardwood","harvest",20
"harmonica","play",7
"harmonica","display",7
"harmonica","music",7
"harmonica","learn",7
"harmonica","hobby",7
"harmonica","weapon",7
"harmonica","weight",7
"harness","hold",21
"harness","protect",21
"harness","chain",21
"harness","wear",21
"harness","touch",21
"harness","grip",21
"harness","share",21
"harness","show",21
"harness","place",21
"harness","strap",21
"harness","clip",21
"harness","control",21
"harness","secure",21
"harness","safety",21
"harness","jump",21
"harness","restrain",21
"harness","equip",21
"harness","tighten",21
"harness","escape",21
"harness","buckle",21
"harness","pull",21
"harp","play",14
"harp","look",14
"harp","pluck",14
"harp","listen",14
"harp","present",14
"harp","create",14
"harp","break",14
"harp","fix",14
"harp","weapon",14
"harp","step on",14
"harp","smash",14
"harp","watch",14
"harp","store",14
"harp","move",14
"harpist","reduce",16
"harpist","reduce stress",16
"harpist","entertain",16
"harpist","bring",16
"harpist","music",16
"harpist","express",16
"harpist","sound",16
"harpist","pluck",16
"harpist","starr",16
"harpist","play",16
"harpist","hear",16
"harpist","strum",16
"harpist","relax",16
"harpist","listen",16
"harpist","watch",16
"harpist","create",16
"harpsichord","bludgeon",24
"harpsichord","weapon",24
"harpsichord","projectile",24
"harpsichord","assume",24
"harpsichord","lift",24
"harpsichord","throw",24
"harpsichord","ballast",24
"harpsichord","table",24
"harpsichord","hide",24
"harpsichord","play",24
"harpsichord","display",24
"harpsichord","music",24
"harpsichord","entertain",24
"harpsichord","learn",24
"harpsichord","enjoy",24
"harpsichord","tune",24
"harpsichord","break",24
"harpsichord","repair",24
"harpsichord","burn",24
"harpsichord","sell",24
"harpsichord","buy",24
"harpsichord","paint",24
"harpsichord","stop",24
"harpsichord","build",24
"harvest","eat",11
"harvest","throw",11
"harvest","hold",11
"harvest","collect",11
"harvest","reap",11
"harvest","sell",11
"harvest","share",11
"harvest","cook",11
"harvest","feed",11
"harvest","cut",11
"harvest","plant",11
"hat","cover",9
"hat","warm",9
"hat","store",9
"hat","wear",9
"hat","step on",9
"hat","hang",9
"hat","buy",9
"hat","frisbee",9
"hat","trade",9
"hatband","tie",11
"hatband","untie",11
"hatband","wear",11
"hatband","rip",11
"hatband","hold",11
"hatband","hear",11
"hatband","slingshot",11
"hatband","cut",11
"hatband","throw away",11
"hatband","decorate",11
"hatband","fix",11
"hatchback","fill",8
"hatchback","drive",8
"hatchback","open",8
"hatchback","store",8
"hatchback","close",8
"hatchback","lift",8
"hatchback","ride",8
"hatchback","journey",8
"hatchet","kill",11
"hatchet","hurt",11
"hatchet","attack",11
"hatchet","swing",11
"hatchet","cut",11
"hatchet","toss",11
"hatchet","fling",11
"hatchet","hold",11
"hatchet","bury",11
"hatchet","wield",11
"hatchet","threaten",11
"haystack","sleep",15
"haystack","store",15
"haystack","barrier",15
"haystack","hide",15
"haystack","shield",15
"haystack","kindle",15
"haystack","feed",15
"haystack","hold",15
"haystack","create",15
"haystack","fire",15
"haystack","insulate",15
"haystack","throw",15
"haystack","pull",15
"haystack","push",15
"haystack","rip",15
"head","kill",9
"head","attack",9
"head","hurt",9
"head","bobble",9
"head","turn",9
"head","nod",9
"head","shake",9
"head","give",9
"head","receive",9
"headboard","place",13
"headboard","remove",13
"headboard","clean",13
"headboard","rest",13
"headboard","bang",13
"headboard","decorate",13
"headboard","buy",13
"headboard","sell",13
"headboard","protect",13
"headboard","flip",13
"headboard","ramp",13
"headboard","target",13
"headboard","sleep",13
"headdress","wear",13
"headdress","show",13
"headdress","adjust",13
"headdress","sleep",13
"headdress","sell",13
"headdress","make",13
"headdress","dress up",13
"headdress","play",13
"headdress","decorate",13
"headdress","represent",13
"headdress","weapon",13
"headdress","fire",13
"headdress","stop",13
"headgear","safety",5
"headgear","wear",5
"headgear","look",5
"headgear","sell",5
"headgear","buy",5
"headlight","see",18
"headlight","turn on",18
"headlight","smash",18
"headlight","fix",18
"headlight","repair",18
"headlight","install",18
"headlight","purchase",18
"headlight","sell",18
"headlight","donate",18
"headlight","give",18
"headlight","flash",18
"headlight","flicker",18
"headlight","shine",18
"headlight","illuminate",18
"headlight","light",18
"headlight","drive",18
"headlight","signal",18
"headlight","park",18
"headmistress","fear",20
"headmistress","admire",20
"headmistress","obey",20
"headmistress","teach",20
"headmistress","punish",20
"headmistress","oversee",20
"headmistress","plan",20
"headmistress","report",20
"headmistress","discipline",20
"headmistress","order",20
"headmistress","guide",20
"headmistress","role model",20
"headmistress","budget",20
"headmistress","learn",20
"headmistress","help",20
"headmistress","educate",20
"headmistress","listen",20
"headmistress","manipulate",20
"headmistress","fun",20
"headmistress","respect",20
"headphones","listen",15
"headphones","call",15
"headphones","music",15
"headphones","block",15
"headphones","warm",15
"headphones","wear",15
"headphones","borrow",15
"headphones","examine",15
"headphones","buy",15
"headphones","break",15
"headphones","throw",15
"headphones","wrap",15
"headphones","sell",15
"headphones","muffle",15
"headphones","deter",15
"headpiece","wear",16
"headpiece","give",16
"headpiece","donate",16
"headpiece","buy",16
"headpiece","sell",16
"headpiece","break",16
"headpiece","talk",16
"headpiece","pose",16
"headpiece","sit",16
"headpiece","recycle",16
"headpiece","warm",16
"headpiece","protect",16
"headpiece","show",16
"headpiece","express",16
"headpiece","follow",16
"headpiece","convey",16
"headrest","rest",17
"headrest","fuel",17
"headrest","weapon",17
"headrest","aforemention",17
"headrest","hide",17
"headrest","hang",17
"headrest","sleep",17
"headrest","comfort",17
"headrest","lean",17
"headrest","read",17
"headrest","give",17
"headrest","share",17
"headrest","throw",17
"headrest","stop",17
"headrest","sit",17
"headrest","hit",17
"headrest","prop",17
"heads","think",17
"heads","twist",17
"heads","turn",17
"heads","squeeze",17
"heads","look",17
"heads","decide",17
"heads","display",17
"heads","wear",17
"heads","harvest",17
"heads","sex",17
"heads","sell",17
"heads","decorate",17
"heads","shrink",17
"heads","reanimate",17
"heads","kick",17
"heads","but",17
"heads","punch",17
"headset","wear",10
"headset","repair",10
"headset","loan",10
"headset","sell",10
"headset","listen",10
"headset","block",10
"headset","carry",10
"headset","break",10
"headset","sound",10
"headset","sleep",10
"hearse","transport",10
"hearse","move",10
"hearse","drive",10
"hearse","tow",10
"hearse","demolish",10
"hearse","carry",10
"hearse","push",10
"hearse","walk",10
"hearse","ride",10
"hearse","burn",10
"hedgehog","live",11
"hedgehog","look",11
"hedgehog","feed",11
"hedgehog","kill",11
"hedgehog","watch",11
"hedgehog","escape",11
"hedgehog","food",11
"hedgehog","pet",11
"hedgehog","stroke",11
"hedgehog","raise",11
"hedgehog","tame",11
"heel","walk",17
"heel","kick",17
"heel","run",17
"heel","swim",17
"heel","scuff",17
"heel","hop",17
"heel","stand",17
"heel","hammer",17
"heel","weapon",17
"heel","squish",17
"heel","step on",17
"heel","wear",17
"heel","tap dance",17
"heel","balance",17
"heel","step",17
"heel","move",17
"heel","push",17
"helicopter","travel",14
"helicopter","drive",14
"helicopter","sell",14
"helicopter","buy",14
"helicopter","transport",14
"helicopter","fly",14
"helicopter","ride",14
"helicopter","sightsee",14
"helicopter","crash",14
"helicopter","hover",14
"helicopter","float",14
"helicopter","board",14
"helicopter","deploy",14
"helicopter","land",14
"helmet","protect",13
"helmet","wear",13
"helmet","ride",13
"helmet","block",13
"helmet","experiment",13
"helmet","cover",13
"helmet","construction",13
"helmet","decorate",13
"helmet","store",13
"helmet","scare",13
"helmet","noise",13
"helmet","bang",13
"helmet","display",13
"hen","feed",21
"hen","eat",21
"hen","catch",21
"hen","kill",21
"hen","kick",21
"hen","cluck",21
"hen","egg",21
"hen","raise",21
"hen","buy",21
"hen","beak",21
"hen","look",21
"hen","compost",21
"hen","consume",21
"hen","hatch",21
"hen","control",21
"hen","farm",21
"hen","participate",21
"hen","lay",21
"hen","stroke",21
"hen","chase",21
"hen","breed",21
"herb","cook",14
"herb","smell",14
"herb","grow",14
"herb","eat",14
"herb","slice",14
"herb","plant",14
"herb","garnish",14
"herb","grind",14
"herb","season",14
"herb","smash",14
"herb","cut",14
"herb","bake",14
"herb","chop",14
"herb","pick",14
"herbivore","eat",14
"herbivore","keep",14
"herbivore","check",14
"herbivore","cook",14
"herbivore","companion",14
"herbivore","pet",14
"herbivore","food",14
"herbivore","look",14
"herbivore","feed",14
"herbivore","walk",14
"herbivore","train",14
"herbivore","play",14
"herbivore","kill",14
"herbivore","pick",14
"heroin","consume",10
"heroin","sell",10
"heroin","inject",10
"heroin","smoke",10
"heroin","burn",10
"heroin","snort",10
"heroin","buy",10
"heroin","eat",10
"heroin","toss",10
"heroin","high",10
"hibachi","heat",16
"hibachi","hold",16
"hibachi","store",16
"hibachi","box",16
"hibachi","gift",16
"hibachi","cook",16
"hibachi","eat",16
"hibachi","order",16
"hibachi","stand",16
"hibachi","punch",16
"hibachi","sit",16
"hibachi","drop",16
"hibachi","throw away",16
"hibachi","break",16
"hibachi","grill",16
"hibachi","show",16
"hibiscus","drink",19
"hibiscus","eat",19
"hibiscus","cook",19
"hibiscus","smell",19
"hibiscus","arrange",19
"hibiscus","mix",19
"hibiscus","plant",19
"hibiscus","cut",19
"hibiscus","bake",19
"hibiscus","water",19
"hibiscus","pot",19
"hibiscus","pick",19
"hibiscus","grow",19
"hibiscus","hold",19
"hibiscus","look",19
"hibiscus","sweeten",19
"hibiscus","tea",19
"hibiscus","food",19
"hibiscus","dye",19
"hickory","photograph",18
"hickory","climb",18
"hickory","harvest",18
"hickory","cut",18
"hickory","wood",18
"hickory","build",18
"hickory","bite",18
"hickory","kick",18
"hickory","bang",18
"hickory","pollinate",18
"hickory","plant",18
"hickory","spice",18
"hickory","smoke",18
"hickory","cook",18
"hickory","throw",18
"hickory","craft",18
"hickory","touch",18
"hickory","bend",18
"hiker","fun",16
"hiker","explore",16
"hiker","walk",16
"hiker","exercise",16
"hiker","pick up",16
"hiker","follow",16
"hiker","kill",16
"hiker","drive",16
"hiker","wave",16
"hiker","help",16
"hiker","aid",16
"hiker","speak",16
"hiker","hide",16
"hiker","purchase",16
"hiker","visit",16
"hiker","hike",16
"hill","climb",16
"hill","mine",16
"hill","quarry",16
"hill","build",16
"hill","hang",16
"hill","glide",16
"hill","walk",16
"hill","run",16
"hill","ski",16
"hill","sledge",16
"hill","roll",16
"hill","ride",16
"hill","flow",16
"hill","exercise",16
"hill","sit",16
"hill","admire",16
"him","marry",23
"him","friend",23
"him","greet",23
"him","thank",23
"him","salute",23
"him","wish",23
"him","scold",23
"him","hit",23
"him","yell",23
"him","anger",23
"him","talk",23
"him","respect",23
"him","feed",23
"him","love",23
"him","care",23
"him","referent",23
"him","partner",23
"him","help",23
"him","employ",23
"him","dance",23
"him","flirt",23
"him","run",23
"him","escape",23
"hinge","keep",17
"hinge","open",17
"hinge","install",17
"hinge","fix",17
"hinge","knock",17
"hinge","hang",17
"hinge","hold",17
"hinge","move",17
"hinge","weight",17
"hinge","fidget",17
"hinge","date",17
"hinge","place",17
"hinge","weapon",17
"hinge","cut",17
"hinge","spark",17
"hinge","close",17
"hinge","change",17
"hip","sway",21
"hip","hold",21
"hip","bump",21
"hip","grind",21
"hip","shake",21
"hip","walk",21
"hip","break",21
"hip","thrust",21
"hip","support",21
"hip","stride",21
"hip","run",21
"hip","jump",21
"hip","bounce",21
"hip","dance",21
"hip","paint",21
"hip","exercise",21
"hip","carry",21
"hip","wear",21
"hip","swivel",21
"hip","bash",21
"hip","move",21
"hippie","hug",20
"hippie","high-five",20
"hippie","kill",20
"hippie","protest",20
"hippie","opinion",20
"hippie","friend",20
"hippie","labor",20
"hippie","sex",20
"hippie","talk",20
"hippie","eat",20
"hippie","walk",20
"hippie","drink",20
"hippie","bury",20
"hippie","dance",20
"hippie","sing",20
"hippie","smoke",20
"hippie","scare",20
"hippie","share",20
"hippie","play",20
"hippie","hold",20
"hitchhiker","talk",30
"hitchhiker","push",30
"hitchhiker","learn",30
"hitchhiker","teach",30
"hitchhiker","murder",30
"hitchhiker","tell",30
"hitchhiker","listen",30
"hitchhiker","ride",30
"hitchhiker","walk",30
"hitchhiker","run",30
"hitchhiker","pick up",30
"hitchhiker","ignore",30
"hitchhiker","drive",30
"hitchhiker","run over",30
"hitchhiker","beep",30
"hitchhiker","horn",30
"hitchhiker","lift",30
"hitchhiker","catch",30
"hitchhiker","explore",30
"hitchhiker","meet",30
"hitchhiker","navigate",30
"hitchhiker","avoid",30
"hitchhiker","assault",30
"hitchhiker","help",30
"hitchhiker","kill",30
"hitchhiker","use",30
"hitchhiker","give",30
"hitchhiker","ballast",30
"hitchhiker","socialize",30
"hitchhiker","friend",30
"hoe","loose",10
"hoe","weed",10
"hoe","dig",10
"hoe","rake",10
"hoe","leave",10
"hoe","garden",10
"hoe","farm",10
"hoe","grow",10
"hoe","push",10
"hoe","carry",10
"hog","start",20
"hog","give",20
"hog","enjoy",20
"hog","sell",20
"hog","train",20
"hog","eat",20
"hog","feed",20
"hog","pet",20
"hog","bacon",20
"hog","food",20
"hog","farm",20
"hog","cook",20
"hog","play",20
"hog","companion",20
"hog","graze",20
"hog","sweat",20
"hog","chase",20
"hog","wrestle",20
"hog","find",20
"hog","hunt",20
"holder","clean",16
"holder","declutter",16
"holder","drop",16
"holder","lean",16
"holder","store",16
"holder","hide",16
"holder","view",16
"holder","hold",16
"holder","scoop",16
"holder","gift",16
"holder","organize",16
"holder","secure",16
"holder","support",16
"holder","display",16
"holder","read",16
"holder","stand",16
"holding","comfort",6
"holding","protect",6
"holding","restrain",6
"holding","hold",6
"holding","break",6
"holding","live",6
"holster","wear",11
"holster","take off",11
"holster","fill",11
"holster","store",11
"holster","safety",11
"holster","hold",11
"holster","sharpen",11
"holster","carry",11
"holster","place",11
"holster","support",11
"holster","scare",11
"home","sleep",13
"home","relax",13
"home","sell",13
"home","live",13
"home","cook",13
"home","welcome",13
"home","eat",13
"home","warm",13
"home","share",13
"home","work",13
"home","play",13
"home","sit",13
"home","watch",13
"homemaker","clean",11
"homemaker","cook",11
"homemaker","hire",11
"homemaker","pay",11
"homemaker","chore",11
"homemaker","care",11
"homemaker","budget",11
"homemaker","manage",11
"homemaker","support",11
"homemaker","tidy",11
"homemaker","wash",11
"homework","practice",15
"homework","learn",15
"homework","eat",15
"homework","complete",15
"homework","give",15
"homework","pay",15
"homework","cut",15
"homework","step on",15
"homework","touch",15
"homework","turn in",15
"homework","prepare",15
"homework","study",15
"homework","rest",15
"homework","write",15
"homework","draw",15
"honey","replace",24
"honey","respect",24
"honey","sell",24
"honey","shop",24
"honey","disclose",24
"honey","food",24
"honey","eat",24
"honey","drink",24
"honey","cook",24
"honey","flavor",24
"honey","sweeten",24
"honey","attract",24
"honey","soothe",24
"honey","lubricate",24
"honey","glaze",24
"honey","trap",24
"honey","give",24
"honey","treat",24
"honey","add",24
"honey","squeeze",24
"honey","pour",24
"honey","preserve",24
"honey","enjoy",24
"honey","taste",24
"honeycomb","eat",19
"honeycomb","bake",19
"honeycomb","cook",19
"honeycomb","throw",19
"honeycomb","catch",19
"honeycomb","prepare",19
"honeycomb","harvest",19
"honeycomb","sell",19
"honeycomb","buy",19
"honeycomb","shapes",19
"honeycomb","draw",19
"honeycomb","breed",19
"honeycomb","break",19
"honeycomb","snap",19
"honeycomb","melt",19
"honeycomb","boil",19
"honeycomb","freeze",19
"honeycomb","hit",19
"honeycomb","hive",19
"honeydew","eat",6
"honeydew","throw",6
"honeydew","store",6
"honeydew","hold",6
"honeydew","buy",6
"honeydew","take",6
"honeysuckle","smell",23
"honeysuckle","cook",23
"honeysuckle","enjoy",23
"honeysuckle","suck",23
"honeysuckle","eat",23
"honeysuckle","plant",23
"honeysuckle","view",23
"honeysuckle","love",23
"honeysuckle","water",23
"honeysuckle","look",23
"honeysuckle","grow",23
"honeysuckle","decorate",23
"honeysuckle","sell",23
"honeysuckle","prune",23
"honeysuckle","gift",23
"honeysuckle","harvest",23
"honeysuckle","draw",23
"honeysuckle","cure",23
"honeysuckle","landscape",23
"honeysuckle","dye",23
"honeysuckle","deodorize",23
"honeysuckle","symbol",23
"honeysuckle","devote",23
"hood","wear",13
"hood","remove",13
"hood","hide",13
"hood","warm",13
"hood","carry",13
"hood","dry",13
"hood","conceal",13
"hood","rob",13
"hood","hold",13
"hood","cover",13
"hood","fold",13
"hood","wash",13
"hood","cold",13
"hook","hang",14
"hook","scratch",14
"hook","puncture",14
"hook","pull",14
"hook","stick",14
"hook","captain",14
"hook","catch",14
"hook","spin",14
"hook","poke",14
"hook","connect",14
"hook","display",14
"hook","manipulate",14
"hook","maneuver",14
"hook","lift",14
"hookah","smoke",16
"hookah","decorate",16
"hookah","look",16
"hookah","show",16
"hookah","socialize",16
"hookah","display",16
"hookah","photograph",16
"hookah","suck",16
"hookah","ignit",16
"hookah","inhale",16
"hookah","taste",16
"hookah","flavor",16
"hookah","enjoy",16
"hookah","roll",16
"hookah","vape",16
"hookah","nicotine",16
"hookers","visit",21
"hookers","sex",21
"hookers","play",21
"hookers","sleep",21
"hookers","avoid",21
"hookers","bang",21
"hookers","peg",21
"hookers","dominate",21
"hookers","invest",21
"hookers","grow",21
"hookers","accompany",21
"hookers","develop",21
"hookers","plan",21
"hookers","extract",21
"hookers","insight",21
"hookers","understand",21
"hookers","create",21
"hookers","deliver",21
"hookers","admire",21
"hookers","pay",21
"hookers","pick up",21
"hoop","hula hoop",17
"hoop","prop",17
"hoop","bowl",17
"hoop","throw",17
"hoop","catch",17
"hoop","roll",17
"hoop","lift",17
"hoop","play",17
"hoop","jump",17
"hoop","wear",17
"hoop","hoop",17
"hoop","hang",17
"hoop","exercise",17
"hoop","mark",17
"hoop","sit",17
"hoop","spin",17
"hoop","hold",17
"horn","music",22
"horn","hold",22
"horn","give",22
"horn","sell",22
"horn","blow",22
"horn","listen",22
"horn","throw",22
"horn","catch",22
"horn","bounce",22
"horn","suck",22
"horn","tap",22
"horn","step on",22
"horn","honk",22
"horn","alert",22
"horn","warn",22
"horn","noise",22
"horn","greet",22
"horn","road rage",22
"horn","press",22
"horn","blast",22
"horn","annoy",22
"horn","signal",22
"horse","ride",29
"horse","stroke",29
"horse","feed",29
"horse","eat",29
"horse","entertain",29
"horse","pull",29
"horse","jump",29
"horse","race",29
"horse","pet",29
"horse","massage",29
"horse","smell",29
"horse","clean",29
"horse","treat",29
"horse","greet",29
"horse","touch",29
"horse","care",29
"horse","admire",29
"horse","assist",29
"horse","rock",29
